URL,Preparation,Utils
https://tasty.co/recipe/ultimate-mashed-potatoes,"1) On a cutting board, peel(0) the potatoes. Place the potatoes in a large bowl of cold water after peeling to avoid discoloration. 2) Cut(1) the potatoes into 1- inch( 2 cm) cubes. 3) Add the potatoes to a large pot and cover with cold water. Bring to a boil over high heat, then reduce the heat to low and simmer for 12 minutes. 4) In a small saucepan, bring the milk, heavy cream, and garlic to a simmer over low heat. 5) Remove the pot from the heat and strain(2) the cream through a fine mesh sieve. 6) Drain the potatoes in a colander and transfer back to the pot. 7) Mash the potatoes with a potato masher, potato ricer, or by pushing through a fine mesh sieve with a spatula. 8) Add the cubed cold butter and salt. Stir(3) to combine. 9) Gradually add the cream mixture to the potatoes, little by little, until fully incorporated. 10) Top with freshly ground black pepper and sprinkle with chives and serve. 11) Enjoy! ","['peeler', 'knife', 'plastic sieve', 'wooden spoon']"
https://tasty.co/recipe/eggs-in-clouds,"1) Separate the yolk from egg whites. 2) In a chilled metal bowl, whisk(0) the whites until stiff peaks form. Mix in whatever you want. We use bacon, chives and parmesan cheese. 3) Spoon the whites into even piles on a baking sheet and create a well in the center of each pile with the back of the spoon. 4) Bake at 450 ° F( 230 ° C) for 3 minutes. 5) Put a yolk in each well, bake another 3 minutes. 6) Enjoy! ",['whisk']
https://tasty.co/recipe/super-fluffy-omelet,"1) Separate the egg whites and the egg yolks in two separate bowls. You ’ll only need 3 yolks, so discard the other 2 or reserve for another use. 2) Whisk(0) the egg yolks until they become homogenous and pale in color. Set aside. 3) Transfer the egg whites to a large bowl and whisk until they triple in size and become white with medium peaks. 4) Carefully fold the egg yolks into the egg whites until fully incorporated. 5) Pour the egg mixture into a medium nonstick frying pan with a lid. Cook over medium- low heat until bottom of omelet has set, about 5 minutes. 6) Lift up each side of the omelette and drop a tablespoon of butter underneath. 7) Cover the pan and cook for another 5 minutes, or until the top of the omelet has set. 8) Remove the lid and season the omelet with salt and pepper. Remove the pan from the heat. 9) Fold the omelette onto a plate and sprinkle with chives. 10) Enjoy! ",['whisk']
https://tasty.co/recipe/french-omelette,"1) Beat(0) the eggs with the salt until the whites and the yolks are completely combined, with no spots of egg white remaining. 2) Over medium- low heat, melt the butter in a skillet, then pour in the eggs. 3) Using a rubber spatula, constantly scrape the bottom of the pan while shaking the pan in a circular motion to ensure that the eggs cook slowly, forming only small curds, about 1 - 2 minutes. 4) Once you start to see the bottom of the pan for more than a second after scraping, push the eggs into a round circular shape. Cook until the edges solidify, then tilt the pan and carefully roll the omelette on itself. 5) Invert onto a plate, then sprinkle with chives. 6) Serve immediately. 7) Enjoy! ",['whisk']
https://tasty.co/recipe/apple-ring-pancakes,"1) Peel(0) the apple and slice(1) into 2 cm( ¾-inch) thickness. 2) Using a teaspoon, cut out the core of the apple and place apples in a medium bowl. 3) Mix in cinnamon and coat each apple ring. 4) In a large bowl, mix egg, butter, vanilla extract, and milk with a whisk. 5) Sift(2) in flour, baking powder, cinnamon, and salt, and mix the batter. It is okay to leave lumps. 6) Heat pan on medium heat and melt butter. Dunk each ring into the batter and place on pan. 7) Wait until bubbles form on the batter, then flip(3). 8) Top it off with your favorite toppings. 9) Enjoy! ","['peeler', 'knife', 'metal sieve', 'spatula']"
https://tasty.co/recipe/cinnamon-roll-french-toast-bake,"1) Cut(0) each cinnamon roll into 8 pieces. 2) In a separate bowl, whisk(1) the eggs, milk, vanilla, and cinnamon. Set it aside. 3) Pour the butter on the bottom of a 9 X 13 inch( 22 cm x 33 cm) glass baking dish. Spread the cinnamon roll pieces evenly over the butter.   Then pour the mixture over the cinnamon rolls.   Pour 1 cup of maple syrup over the mixture. 4) Bake at 375 ° F(190 ° C) for 25 min. 5) Top with the icing from the cinnamon rolls. 6) Enjoy! ","['knife', 'whisk']"
https://tasty.co/recipe/cinnamon-roll-french-toast-roll-up,"1) Roll(0) each slice of bread flat with a rolling pin. Carefully cut(1) off crusts 2) In a bowl, combine melted butter, brown sugar, and 2 tablespoons cinnamon. Spread onto each bread slice, and roll up. 3) In a bowl, combine eggs, milk, ½ teaspoon cinnamon, and vanilla. 4) Dip each roll- up in egg mixture, and pan fry in a buttered skillet until all sides are golden brown. 5) Enjoy! ","['rolling pin', 'knife']"
https://tasty.co/recipe/snickerdoodle-cake-mix-cookies,"1) Combine cake mix, cinnamon, oil, and eggs in a mixing bowl. 2) Using an ice cream scoop or your hand, form golf ball- sized balls of cookie dough and transfer to a bowl of cinnamon sugar. 3) Cover dough ball in cinnamon sugar and transfer to a parchment paper- lined baking sheet. 4) Bake at 350 ° F( 180 ° C) for 10 - 12 minutes. 5) Enjoy! ",[]
https://tasty.co/recipe/cinnamon-roll-apple-pie,"1) Preheat oven to 350 ° F( 180 ° C) and spray a pie dish with nonstick oil. 2) Peel(0) and cut(1) the apples into thin slices and place in a bowl. 3) Add sugar, cinnamon and cornstarch to apples and stir(2). 4) Cut each cinnamon roll in half and roll out with flour until thin. 5) Layer the bottom of the pie dish with the flattened cinnamon rolls to create a bottom crust. 6) Add the apples and layer the rest of the rolls on top to create a closed crust, pinch any holes together with your fingers. 7) Cover with foil and bake for 35 minutes. 8) Remove the foil and bake for another 10 minutes uncovered. 9) Allow the pie to cool and drizzle with icing. 10) Enjoy! ","['peeler', 'knife', 'wooden spoon']"
https://tasty.co/recipe/slow-cooker-chicken-teriyaki,"1) Make the teriyaki marinade. In a medium bowl, mix soy sauce, honey, onion, rice vinegar, ginger, garlic, and black pepper, and set aside. 2) In the slow cooker, add chicken and teriyaki marinade. 3) Cook on high for 4 hours, or cook on low for 8 hours. 4) Cut(0) vegetables into bite- size pieces. 5) Mix water into cornstarch and mix until cornstarch is melted. 6) Add cornstarch slurry and vegetables into the slow cooker for 30 minutes. 7) Serve by itself or in a bowl of brown rice. 8) Enjoy! ",['knife']
https://tasty.co/recipe/chicken-and-asparagus-pasta,"1) In a pot, cook pasta according to package instructions, drain(0), then set aside. 2) In the same pot, heat 2 tablespoons olive oil and sauté 2 garlic cloves. 3) Add chicken breasts, season with salt and pepper, and fully cook. Remove cooked chicken from pot and set aside. 4) In the same pot, pour the chicken broth, then add asparagus, salt, pepper, and the remaining garlic and stir(1). Cover and reduce heat to a simmer for 5 minutes. 5) Add cooked chicken, penne, remaining olive oil, parmesan, and tomatoes, and stir until fully incorporated and the cheese has melted. 6) Serve while hot. 7) Enjoy! ","['plastic sieve', 'wooden spoon']"
https://tasty.co/recipe/one-pot-cilantro-lime-chicken-rice,"1) In a skillet, heat a small amount of oil on medium– high heat. Add chicken and season with salt and pepper. 2) Cook the chicken thoroughly, about 6 - 8 minutes. Remove the chicken from the skillet and set aside. 3) Add remaining olive oil to the skillet. Add onion and peppers and sauté for 5 - 7 minutes. 4) Add garlic and cook for an additional minute. 5) Add the chicken broth, lime juice, black beans, tomatoes, rice, salt, and pepper and stir(0) to combine. 6) Reduce heat, cover, and simmer for 15 - 20 minutes or until rice is cooked through. 7) Add chicken back to the pot. Add cilantro and combine. 8) Serve immediately. 9) Enjoy! ",['wooden spoon']
https://tasty.co/recipe/simple-chilli-chicken,"1) Season the chicken with salt and pepper. 2) Cut(0) the chicken into thin strips then coat in the egg wash and flour. 3) Shallow fry for a few minutes on each side, until golden brown. 4) Add the peppers and fry for another couple of minutes. Remove the chicken and peppers and set aside. 5) In the same pan, add the garlic, red chilli, soy sauce, tomato purée, and water. Stir(1) and simmer the mixture reduces and is thick and syrupy. 6) Add back in the chicken and peppers and stir well in the sauce. 7) Serve with rice. 8) Enjoy! ","['knife', 'wooden spoon']"
https://tasty.co/recipe/giant-molten-chocolate-box-cake,"1) Preheat the oven to 350˚F( 180˚C). 2) In a large bowl, prepare the cake mix according to the package instructions. 3) Pour the batter into a well- greased bundt pan. 4) Bake for 35 - 45 minutes, or until a toothpick inserted in the center of the cake comes out clean. 5) Heat the heavy cream in a small saucepan until just boiling. 6) Add the dark chocolate to a medium bowl and pour the hot cream over. Mix until the chocolate is melted and smooth. 7) Invert the bundt cake onto a serving plate. 8) Pour the chocolate ganache in the center hole, allowing it to overflow and cover the cake. 9) Dust the cake with cocoa powder and let sit for 30 minutes before slicing(0). 10) Enjoy! ",['knife']
https://tasty.co/recipe/easiest-banana-cocoa-ice-cream,"1) Slice(0) bananas and place in an airtight container. Freeze for at least two hours, preferably overnight. 2) Place frozen banana slices in a food processor and blend(1) until they reach the consistency of soft serve, about 4 minutes. 3) Add cocoa powder and cinnamon. Blend until just combined. 4) Serve immediately for soft- serve consistency or transfer to freezer for at least 2 hours for ice cream consistency. 5) Garnish with strawberries. 6) Enjoy! ","['knife', 'blender']"
https://tasty.co/recipe/brigadeiros,"1) In a saucepan on medium- low heat, melt the butter and add the sweetened condensed milk. Add the cocoa powder and stir(0) continuously for 10 - 15 minutes, until the mixture begins to pull away from the edge of the pot; it should be very thick. It 's done when you run a spoon through the center and it takes a few seconds to melt back into the center again. spread the mixture onto a buttered plate and refrigerate for 2 hours. 2) When set, butter your hands to prevent sticking, and pinch off a portion of the mixture. Roll it between our hands, until you have a ball about the size of a chocolate truffle. Repeat with the remainder of the mixture; you should have about 12 balls. Coat the brigadeiros in the chocolate sprinkles. 3) Enjoy! ",['wooden spoon']
https://tasty.co/recipe/microwave-chocolate-lava-cake,"1) In a bowl, add flour, 1 tsp baking powder, 2 tbsp sugar, 2 tbsp cocoa powder, and⅛ tsp salt. Mix well. 2) Then, add 2 tbsp oil and 2 tbsp milk and mix to paste. Transfer this mix to a microwave- friendly bowl and add a chocolate truffle in the middle. 3) Heat in the microwave for about 70 seconds and then top it off with ice cream( optional). 4) Enjoy! ",[]
https://tasty.co/recipe/vegan-chocolate-cake,"1) Preheat oven to 375˚F( 190˚C). 2) Add flour, sugar, cocoa powder, salt, and baking powder to a large mixing bowl and whisk(0) to thoroughly incorporate, making sure there are no lumps. 3) Once, the dry ingredients are thoroughly mixed together, create a small well in the middle and add in the coconut oil, maple syrup, and almond milk. Continue to whisk until a thick and lumpy batter forms. 4) Grease the inside of two 9- inch( 23 cm) cake tins with coconut oil or nonstick baking spray, and add about 1 teaspoon of cocoa powder to dust the inside of the pan. 5) Pour half of the batter into each of the cake tins. 6) Bake them for 25 - 30 minutes, or until a toothpick comes out clean. 7) Once cakes are finished, transfer them or a cooking rack for 5 - 10 minutes before removing the finished cakes from their tins. 8) While the cakes cool prepare the frosting. Add vegan butter, powdered sugar, cocoa powder, and vanilla extract to a mixing bowl and whisk using an electric hand- mixer until a smooth and glossy frosting forms. 9) Add almond milk and continue to mix until incorporated. 10) Choose which of the cakes will be the bottom of your finished cake and carefully level it off. 11) Place a small amount of the icing in the middle of your serving dish and place the cake on top. 12) Using about a cup( about 115 g) of the icing, generously coat the bottom layer of the cake using a spatula. 13) Once the icing is spread out evenly, place the second cake on top and continue to frost the cake using the rest of the icing. 14) Refrigerate the cake for 30 minutes before serving. 15) Slice(1) and serve. 16) Enjoy! ","['whisk', 'knife']"
